Start report at 02: 59:21 PM,10,iterations,5,generations, kValue:,25,Inherit ELO:,False,ELO cutoff:,1000,
6,3,1400,1050,"162,931087740269","91,5722116901971","0,413887213114647","0,191634611096566","77,8615140999629","100,553788195251","0,197725150656951","0,235712312104403"
6,4,1746,704,"343,001886082991","161,105367628945","0,696763580095408","0,191095809440802","3,30002657467078","4,00721697242934","0,00949514576956264","0,0115208053647405"
6,Average,7979,4271,"321,700052976957","153,699071034874","0,669090018543793","0,206455850896782","24,5059239002685","59,3385494730096","0,0639976341906478","0,14270070262275"
7,0,1476,974,"179,093561351904","88,5051680150137","0,451578474173795","0,19505741209527","128,762574695833","153,659790299263","0,293320681825567","0,330979799216317"
7,1,1857,593,"342,879334876186","161,900305427039","0,692167720113349","0,195145401808896","7,89845381186226","9,22974162789721","0,0227052671422095","0,0265004035599616"
7,2,1855,595,"343,204303386373","138,24073685514","0,708370967647456","0,169862469609463","10,143160787669","16,9263770598718","0,0290247568955437","0,048179657741766"
7,3,1579,871,"317,243918150073","142,600913244619","0,667354926932103","0,215401901466724","28,3293507345719","55,7923759075744","0,0765280984062392","0,144672864446229"
7,4,1839,611,"343,801380421234","136,013043260883","0,710041816504235","0,171802901048019","9,78615069823559","18,5193038534427","0,02793354036187","0,0524228836737303"
7,Average,8606,3644,"310,352299506834","149,887870464009","0,653664159806427","0,210867029672772","45,7705582050693","98,7152802173604","0,109811104483869","0,218924931043764"
8,0,858,1592,"122,727048382013","61,0521174168076","0,330542247583946","0,155849265542241","75,5942430876598","76,5756774423573","0,203182068064976","0,199971057714114"
8,1,1563,887,"364,883565306634","141,430894414671","0,73884095491361","0,133068586564488","10,4632127070394","17,9034260455197","0,0299334004786035","0,0510293185980553"
8,2,1755,695,"345,534043179347","165,648283004242","0,691803596770507","0,203297423082871","14,2590696615357","20,1086790266539","0,0407839728835333","0,0573139829391347"
8,3,1554,896,"262,328900324713","148,548636789325","0,573737448080638","0,263289515075434","52,5209994900037","91,8345905250487","0,132597371544483","0,21777856292164"
8,4,1659,791,"256,382699415978","178,170866875838","0,540576898982666","0,289712326528507","40,4296312735416","59,354708259393","0,110262114323192","0,156288668675918"
8,Average,7389,4861,"286,239420124713","168,872573238237","0,601019629587059","0,255448407651898","44,9651536642418","69,5532654880572","0,120219341096795","0,177330454039021"
9,0,1633,817,"336,660597951271","116,138286390078","0,714031521260566","0,151491310428898","22,0708388514553","53,7075393938432","0,0586058117494219","0,134538127887092"
9,1,1656,794,"360,239910936817","99,5750705216746","0,753147002890176","0,102579717992598","4,07121287337389","8,80927900555756","0,011685246916413","0,0251296795958475"
9,2,1078,1372,"150,141845422904","83,6600336116696","0,388613183365313","0,200002911836541","57,1352253610841","68,4430365274686","0,154487671717587","0,175726844678323"
9,3,1562,888,"290,847350463137","152,361200308926","0,618770034885693","0,254831788825411","39,2442937273966","55,3562153129647","0,107837250502603","0,147391230243585"
9,4,1676,774,"316,133439157795","154,5942285723","0,657673672495053","0,225344890052467","27,049619921517","87,1068675479344","0,0609681621663619","0,171957685165665"
9,Average,7605,4645,"301,42276972828","142,887957402352","0,6444352126582","0,224683062679755","33,4637860511706","64,0598681851853","0,0887115082476891","0,155378948515635"
Average,,74311,48189,"300,905954895981","148,350383968554","0,640908019870806","0,224767377746383","36,2746352277277","71,4628106652648","0,0943904214121722","0,171102614210297"
